LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-09-17 01:15:18,1900-01-00 00:00:00,,28:3B:82:40:93:90,-57, ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,,E8:11:32:B0:0A:21,-87,,0.000000,0.000000,0.000,0.000,Client
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:19,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:20,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-60, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:20,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:20,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:21,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-57, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:21,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-53, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:21,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:21,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-54, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:21,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-55, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-09-17 01:15:22,1900-01-00 00:00:00,Pensionato Corredor,28:3B:82:40:93:90,-63, WPA2 ,0.000000,0.000000,0.000,0.000,AP
